SMILES,types,pCMC,pCMC_std,AW_ST_CMC,AW_ST_CMC_std,Gamma_max,Gamma_max_std,Area_min,Area_min_std,Pi_CMC,Pi_CMC_std,pC20,pC20_std
CCCCCCCCCCCCc1cc[n+](C)cc1.[Br-],cationic,2.327902142,0,39.7,0,2.94,0,0.56,0,32.3,0,2.72,0
CCCCCCCCCCCCc1cc[n+](C)cc1.[I-],cationic,2.602,0,36.5011138916016,2.56713940546157,2.87779140472412,0.445331787391737,0.607505917549133,0.129445259296907,35.0679626464844,2.79549964624696,2.80381560325623,0.311827809266592
CCCCCCCCCCCCc1cc[n+](CC)cc1.[I-],cationic,2.656,0,36.7518081665039,2.64882369342315,2.75273823738098,0.453244654193331,0.642080903053284,0.138724527710697,34.7457542419434,2.92037415749042,2.70271253585815,0.293630781658171
CCCCCCCCCCCCc1cc[n+](CCC)cc1.[I-],cationic,2.719,0,36.8479232788086,2.58357628914208,2.74539017677307,0.53399080000995,0.65031510591507,0.147519836168257,34.6814041137695,2.87574245932088,2.70551776885986,0.32352312952552
CCCCCCCCCCCCc1cc[nH+]cc1.[Br-],cationic,1.943095149,0,37.3522796630859,1.43757149562048,2.68704080581665,0.38233671554565,0.61483645439148,0.105382564805844,33.532600402832,1.50884882382733,2.71906447410584,0.313543905247788
CCCCCCCCCCCCc1cc[nH+]cc1.[Cl-],cationic,1.769551079,0,38.6508903503418,1.48132162900133,2.5659453868866,0.241977352678888,0.649280369281769,0.0949040566435335,31.5968742370605,1.33989968826571,2.63340044021606,0.273534782945576
CCCCCCCCCCCCc1cc[nH+]cc1.[I-],cationic,2.27572413,0,35.1361961364746,2.1253869466013,2.64865756034851,0.40402313418202,0.646126449108124,0.10854853873519,36.5811271667481,2.21780785741018,2.91225004196167,0.354607369659102
CCCCCCCCCCCCCC(=O)N[C@@H](CCCNC(N)[NH3+])C(=O)OC.[Cl-],cationic,2.698970004,0,32,0,2.68,0,0.62,0,40,0,3.352555295,0
CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1ccccc1.[Cl-],cationic,3.966576245,0,32.3,0,0.756,0,2.2,0,40.19,0,6.17,0
CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CCCCCCCCCC.[Br-],cationic,3.373659633,0,33.8,0,0.87,0,1.9,0,37.98,0,5.21,0
CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CCCCCCCCCCCC.[Br-],cationic,3.66756154,0,31.6,0,0.85,0,1.95,0,40.19,0,5.8,0
CCCCCCCCCCCCCC(=O)OC[C@H]1OC(OCCC[N+](C)(C)C)[C@H](O)[C@@H](O)[C@@H]1O.[I-],cationic,4.24412514432751,0,27.3,0,2.30746603012085,0.44890214633382,0.82561731338501,0.170215476131362,37.6792221069336,1.37411358791623,4.7278938293457,0.286380560567028
CCCCCCCCCCCCCC(=O)Oc1cccc2ccc[n+](CCCCCCCCCC)c12.[Br-],cationic,1.37675071,0,45,0,0.784,0,2.12,0,27,0,2.337242168,0
CCCCCCCCCCCCCC(=O)OCC(O)CN(CCCCC([NH3+])C(=O)OC)CC(O)CO.[Cl-],cationic,4.15490195998574,0,31,0,2.5,0,0.66,0,38.6573677062988,1.80061935421659,5.20158672332764,0.427878390558271
CCCCCCCCCCCCCC(=O)OCC(O)CN(CCCCC([NH3+])C(=O)OC)CC(O)COC(=O)CCCCCCCCCCCCC.[Cl-],cationic,4.22184874961636,0,25,0,8.8,0,0.19,0,40.5495071411133,2.65826998115323,6.34172821044922,0.256113534523992
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],cationic,2.443697499,0,38.1,0,2.7,0,0.6,0,33.87,0,2.894574522,0
CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],cationic,2.346787486,0,37.2450752258301,1.60683653901559,2.83641195297241,0.371793983469142,0.535974323749542,0.0932112355283562,33.1391983032227,0.95844326751236,2.91171717643738,0.178184398656016
CCCCCCCCCCCCCC[N+](C)(C)c1ccccc1.[Br-],cationic,2.893,0,35.3147964477539,2.47263879558218,2.36402916908264,0.435381191678634,0.618407964706421,0.161005037782434,35.6977920532227,2.57296263925413,3.04233026504517,0.37787106281232
CCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],cationic,2.514,0,36.038631439209,1.31822860106832,2.74627614021301,0.417160531795139,0.60546600818634,0.097341045991356,34.6557121276856,1.19067005633228,3.04120397567749,0.227675029247709
CCCCCCCCCCCCCC[N+](C)(C)Cc1cccc(OC)c1.[Cl-],cationic,2.920818754,0,41.8,0,1.77,0,0.94,0,30.2,0,3.44,0
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],cationic,2.824,0,37.2190437316895,1.30110559374871,2.11591863632202,0.303347044411203,0.754881918430328,0.166567826049651,34.1118125915527,1.20850527186689,3.56359338760376,0.24894268198076
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],cationic,2.725842151,0,39.2,0,1.59,0,1.05,0,32.8,0,3.37,0
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1CO.[Cl-],cationic,2.844663963,0,42,0,1.96,0,0.85,0,30,0,3.29,0
CCCCCCCCCCCCCC[N+](C)(C)CCN(CCC(=O)NCCN(CCC(=O)OC)CCC(=O)OC)CCC(=O)NCCN(CCC(=O)OC)CCC(=O)OC.[Br-],cationic,4.0848388671875,0.325989050391701,32,0,1.73673701286316,0.48427221080834,1.25893247127533,0.428627318728235,36.9053039550781,2.24572381907784,5.81825494766235,0.618787876531769
CCCCCCCCCCCCCC[N+](C)(C)CCN(CCC(=O)OC)CCC(=O)OC.[Br-],cationic,3.22549295425415,0.162055341995176,27.8,0,1.78576827049255,0.420913849146832,1.04259741306305,0.197613832467325,38.2262573242188,2.13031568970841,4.31302309036255,0.50042600250193
CCCCCCCCCCCCCC[N+](C)(C)NC(=O)CCC(=O)N1CCCCC1.[I-],cationic,3.552841969,0,36.5,0,2.05,0,0.81,0,35.28,0,3.93,0
CCCCCCCCCCCCCC[N+](C)(C)NC(=O)CCC(=O)N1CCOCC1.[I-],cationic,3.214670165,0,38.1,0,1.93,0,0.86,0,33.68,0,3.83,0
CCCCCCCCCCCCCC[N+](C)(CCO)CCCNC(=O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO.[Br-],cationic,2.32330639,0,28.2,0,1.45,0,1.14,0,43.7,0,3.69,0
CCCCCCCCCCCCCC[N+](C)(CCO)CCO.[Br-],cationic,2.899629455,0,33.3,0,1.88,0,0.89,0,38.7,0,3.75,0
CCCCCCCCCCCCCC[N+](CC(C)O)(CC(C)O)CC(C)O.[Br-],cationic,3.671620397,0,37.7,0,1.88,0,0.89,0,34.3,0,4.44,0
CCCCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],cationic,2.508638306,0,37.1162986755371,1.24860462122736,2.33466792106628,0.368507172698226,0.753541886806488,0.135809153486655,33.9095878601074,1.00768585020068,2.97976493835449,0.189813030359671
CCCCCCCCCCCCCC[N+](CC)(CC)CCO.[Br-],cationic,2.42021640338319,0,43.3,0,2.03,0,1.32898557186127,0.37017936612545,36.2616233825684,1.78827688326041,3.58013963699341,0.316174908753889
CCCCCCCCCCCCCC[N+](CCC)(CCC)CCC.[Br-],cationic,2.677780705,0,42.8,0,2.06787633895874,0.365429980973849,0.884020924568176,0.169380663125592,29.2,0,3.15644598007202,0.27983732393874
CCCCCCCCCCCCCC[N+](CCCC)(CCCC)CCCC.[Br-],cationic,2.920818754,0,37.6089210510254,1.3550409180784,1.8720315694809,0.339055935090829,0.992631793022156,0.210690300684912,33.5829849243164,1.21547878941131,3.57852363586426,0.409018391284215
CCCCCCCCCCCCCC[N+](CCO)(CC(C)O)CC(C)O.[Br-],cationic,3.657577319,0,37.7,0,1.57,0,1.06,0,34.3,0,4.47,0
CCCCCCCCCCCCCC[N+](CCO)(CCO)CC(C)O.[Br-],cationic,3.643974143,0,36.1,0,1.97,0,0.84,0,35.9,0,4.44,0
CCCCCCCCCCCCCC[N+](CCO)(CCO)CCO.[Br-],cationic,3.232102384,0,29.6,0,1.73,0,0.96,0,42.4,0,4.32,0
CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],cationic,2.552841969,0,40.8,0,2.76665139198303,0.26734444682326,0.55357152223587,0.0785107463079115,31.17,0,2.89001393318176,0.243056710465537
CCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],cationic,2.455931956,0,40.1516456604004,1.54066734106015,2.5204644203186,0.248688808771832,0.598993897438049,0.079466548769475,30.5817928314209,1.24369835155469,2.84083819389343,0.17478785242078
CCCCCCCCCCCCCC[n+]1ccn(CCOC(=O)NCCCC)c1.[Br-],cationic,3.20729970932007,0.371817370976161,44,0,2.31231641769409,0.404636372982724,0.833300411701202,0.299282043472094,33.1153068542481,2.46554922001591,3.12911939620972,0.383710772144027
CCCCCCCCCCCCCC[NH+](C)CCO.[Br-],cationic,3.54668166,0,30.8,0,1.97,0,0.84,0,41.2,0,4.49,0
CCCCCCCCCCCCCC[NH+](CCO)CCO.[Br-],cationic,3.184422252,0,27.8,0,1.67,0,0.99,0,44.2,0,4.46,0
CCCCCCCCCCCCCC[NH2+]CCO.[Br-],cationic,3.137272472,0,32,0,1.63,0,1.02,0,40,0,4.23,0
CCCCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,cationic,3.22184875,0,41.3,0,2.03,0,0.82,0,30.7,0,3.7,0
CCCCCCCCCCCCCc1cc[nH+]cc1.[Br-],cationic,2.27572413,0,37.5595932006836,1.45410318886451,2.71079397201538,0.428921384543511,0.608137607574463,0.118588154308177,33.5690612792969,1.40033529017877,2.89287734031677,0.335737924308565
CCCCCCCCCCCCCC1OCC(C[N+](C)(C)C)O1.[Br-],cationic,3.07058107428571,0,30.3,0,1.66,0,0.957147896289825,0.10056941463959,38.6235466003418,1.73781919303282,3.8501467704773,0.286471751926305
CCCCCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1ccccc1.[Cl-],cationic,3.40203547477722,0.187381644820588,39.9,0,1.54584801197052,0.442058486601329,1.18538212776184,0.312744800226989,34.7232933044434,1.62921316806055,4.38444519042969,0.456576471164253
CCCCCCCCCCCCCCC(O)C[N+](C)(C)C.[Cl-],cationic,2.715,0,31.8309211730957,1.41655821890635,2.02307844161987,0.217681388659607,0.881090998649597,0.125779499453864,39.5181159973145,1.3153142357361,3.84877824783325,0.172204666172515
CCCCCCCCCCCCCCC(O)C[N+](C)(C)CCO.[Cl-],cationic,2.752,0,32.7287445068359,0.761279410661165,1.99208772182465,0.151768594573439,0.907770335674286,0.0877212851741081,38.6142883300781,0.825130882172605,4.01885366439819,0.206171200845437
CCCCCCCCCCCCCCC(O)C[N+](C)(CCO)CCO.[Cl-],cationic,2.772,0,33.1491012573242,0.592037285847197,2.04077196121216,0.17350845767682,0.89196252822876,0.0770550529714934,38.332691192627,0.709515122071791,4.12501430511475,0.236935441811568
CCCCCCCCCCCCCCC(O)Cn1cc[n+](CCO)c1.[Br-],cationic,3.356547324,0,36.85,0,3.02,0,0.55,0,35.55,0,3.7,0
CCCCCCCCCCCCCCC(O)Cn1cc[n+](CCO)c1.[Cl-],cationic,2.991399828,0,37.38,0,3.02,0,0.55,0,35.02,0,3.39,0
CCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],cationic,2.886056648,0,38.7019729614258,1.23447986100307,2.76977586746216,0.302184277728043,0.539105594158173,0.0926587611098618,32.3136672973633,1.39487065310973,3.10786008834839,0.24896424196207
CCCCCCCCCCCCCCc1cc[nH+]cc1.[Br-],cationic,2.568636236,0,37.7390060424805,1.37396304749277,2.70099067687988,0.469029349808087,0.605611681938171,0.145532582663008,33.5415115356445,1.33707474691048,3.07401871681213,0.34529121113389
CCCCCCCCCCCCCCc1cc[nH+]cc1.[Cl-],cationic,2.455931956,0,39.4672317504883,1.17889119410368,2.44016551971436,0.306519217137414,0.664776265621185,0.132798562067458,31.4832496643066,0.852656156211222,2.97994303703308,0.301277989361837
CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[Cl-],cationic,6.320572103,0,46.1,0,4.26,0,0.39,0,25.9,0,6.441868942,0
CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1ccccc1.[Cl-],cationic,4.346787486,0,41.5,0,0.446,0,3.39,0,30.96,0,6.14,0
CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[Cl-],cationic,5.300162274,0,51.5,0,1.18,0,1.41,0,20.5,0,5.337272625,0
CCCCCCCCCCCCCCCC(=O)OC[C@H]1OC(OCCC[N+](C)(C)C)[C@H](O)[C@@H](O)[C@@H]1O.[I-],cationic,3.92081875395238,0,33.5,0,2.49645113945007,0.518427025891299,0.784002184867859,0.198141464578258,37.4479598999023,1.80700740871924,5.0455584526062,0.309426763529332
CCCCCCCCCCCCCCCC(=O)Oc1cccc2ccc[n+](CCCCCCCCCC)c12.[Br-],cationic,1.698970004,0,49,0,0.799,0,2.08,0,26,0,2.585026652,0
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],cationic,3.008773924,0,37,0,4.24,0,0.39,0,35,0,3.318610347,0
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],cationic,2.886056648,0,41,0,1.25,0,0.54,0,31,0,4.1,0
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1.[Br-],cationic,3.397940009,0,37,0,0.8,0,0.206,0,34,0,3.5,0
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccccc1.[Br-],cationic,3.514,0,35.6354904174805,2.21720280341496,2.29221534729004,0.465034157126247,0.648050785064697,0.174529945927705,35.4796829223633,2.30229501173139,3.2819094657898,0.467790269685723
CCCCCCCCCCCCCCCC[N+](C)(C)CC(=O)Nc1ccccc1.[Cl-],cationic,3.53876256942749,0.20540375356051,32.4,0,1.72525727748871,0.365630992737443,1.07726192474365,0.254829316918835,33.3188591003418,1.07800713047753,4.36146020889282,0.262041382620145
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cccc(OC)c1.[Cl-],cationic,3.508638306,0,42.1,0,1.5,0,1.1,0,29.9,0,4.3,0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],cationic,3.31,0,40.5,0,1.81414377689362,0.305026769639352,0.936964392662048,0.149359106748526,31.8435974121094,0.884952126041625,3.929114818573,0.205703580125371
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1CO.[Cl-],cationic,3.602059991,0,42.3,0,1.85,0,0.89,0,29.7,0,4.04,0
CCCCCCCCCCCCCCCC[N+](C)(C)CCC.[Br-],cationic,3.213,0,36.1061172485352,0.928876771485579,2.53905582427979,0.454918636787418,0.680216193199158,0.154322265375301,34.9034156799316,1.03091625588517,3.60006594657898,0.290260091624932
CCCCCCCCCCCCCCCC[N+](C)(C)CCC/N=C/c1ccc(OC)c(OC)c1.[Br-],cationic,3.42470550537109,0.230894957386609,39.6,0,1.64705157279968,0.320180115606885,1.0428112745285,0.177802359048116,35.2750549316406,1.75336948305269,4.31261539459229,0.435891429537618
CCCCCCCCCCCCCCCC[N+](C)(C)CCCN=Cc1ccccc1.[Br-],cationic,3.35492253303528,0.219491153258733,40,0,1.91349184513092,0.320173133359635,0.864223301410675,0.18685964068639,35.8333854675293,1.69235677335579,4.18344974517822,0.40807995212435
CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCC.[Br-],cationic,4.065501549,0,34.6,0,0.83,0,1.99,0,37.19,0,6.42,0
CCCCCCCCCCCCCCCC[N+](C)(C)CCN=Cc1ccc(OC)c(OC)c1.[Br-],cationic,3.638272164,0,36.7,0,0.83,0,0.22,0,35.15,0,5.08,0
CCCCCCCCCCCCCCCC[N+](C)(C)CCO.[Br-],cationic,3.695,0,35.2585182189941,1.2002294584432,1.72862219810486,0.362259818919829,1.06706607341766,0.23809409434014,36.5805702209473,1.03544348248559,4.09916162490845,0.329138942232903
CCCCCCCCCCCCCCCC[N+](C)(C)CCO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O.[Br-],cationic,3.292429824,0,39.1,0,1.33,0,1.25,0,32.9,0,4.19,0
CCCCCCCCCCCCCCCC[N+](C)(C)CCO[C@H]1O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O.[Br-],cationic,3.677780705,0,35.1,0,1.11,0,1.5,0,36.9,0,5.02,0
CCCCCCCCCCCCCCCC[N+](C)(C)CCOC.[Br-],cationic,3.693,0,37.6350021362305,0.899926884368185,2.1275475025177,0.310469072654058,0.855174243450165,0.17070000107848,33.4314804077148,0.580528874181316,3.78763127326965,0.265405720413246
CCCCCCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],cationic,3.08249449,0,34,0,0.85,0,1.95,0,37.79,0,4.92,0
CCCCCCCCCCCCCCCC[N+](C)(C)NC(=O)CCC(=O)N1CCCCC1.[I-],cationic,3.721246399,0,34.6,0,2.24,0,0.74,0,37.18,0,4.29,0
CCCCCCCCCCCCCCCC[N+](C)(C)NC(=O)CCC(=O)N1CCOCC1.[I-],cationic,3.431798276,0,36.5,0,2.16,0,0.77,0,35.28,0,4.15,0
CCCCCCCCCCCCCCCC[N+](C)(CCC)CCC.[Br-],cationic,3.69,0,36.7053871154785,0.768736255219528,2.23009419441223,0.400518760777297,0.805219948291779,0.18099208481111,34.4566879272461,0.837193584954331,3.69445872306824,0.311104554932169
CCCCCCCCCCCCCCCC[N+](C)(CCO)CCO.[Br-],cationic,3.815,0,34.0942153930664,0.742082065077581,1.7910190820694,0.23092722001486,1.01060926914215,0.132125519914842,37.6401710510254,0.700185270498053,4.20752859115601,0.258519222354941
CCCCCCCCCCCCCCCC[N+](C)(CCOC)CCOC.[Br-],cationic,3.914,0,38.7035522460938,1.75414683749537,1.71228563785553,0.357455205988828,1.12847626209259,0.255535641273268,32.6967353820801,1.48631774369875,3.84498453140259,0.327167807515397
CCCCCCCCCCCCCCCC[N+](CC)(CC)CCO.[Br-],cationic,3.06550154875643,0,43.8,0,0.93,0,1.33730268478394,0.386072310624169,35.4320831298828,1.79560204250614,3.94302105903626,0.28508727367016
CCCCCCCCCCCCCCCC[N+](CCC)(CCC)CCC.[Br-],cationic,3.86,0,43.5,0,1.87680244445801,0.33798919495409,1.0010359287262,0.218385855331652,33.5313453674316,1.31821138667203,3.70728874206543,0.335287439216379
CCCCCCCCCCCCCCCC[N+](CCO)(CCO)CCO.[Br-],cationic,4.444,0,33.8652153015137,0.586074448099002,1.8287889957428,0.180050107254609,0.997063338756561,0.102499749112552,37.9162940979004,0.547897883198438,4.22791194915772,0.216092675415793
CCCCCCCCCCCCCCCC[N+](CCOC)(CCOC)CCOC.[Br-],cationic,4.137,0,39.2518692016602,2.04833059693596,1.56877315044403,0.374288399004268,1.25357508659363,0.263230725893259,32.2026634216309,1.97723248133347,3.73821496963501,0.385020407434856
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],cationic,3.193820026,0,34.8,0,4.05,0,0.41,0,37.2,0,3.7,0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],cationic,3.045757491,0,42,0,0.88,0,0.42,0,30,0,4.3,0
CCCCCCCCCCCCCCCC[n+]1ccn(CCOC(=O)NCCCC)c1.[Br-],cationic,3.57267570495605,0.370625251089274,42,0,2.32442736625671,0.404626034765301,0.776625275611877,0.291207915780552,33.2615089416504,2.39923551666965,3.45267724990845,0.336244914615192
CCCCCCCCCCCCCCCc1cc[nH+]cc1.[Br-],cationic,2.886056648,0,37.8290786743164,1.35300582430322,2.67594289779663,0.518138253860416,0.614036440849304,0.178657622609745,33.5412673950195,1.39276337581664,3.26888203620911,0.339065259361909
CCCCCCCCCCCCCCCCC(=O)NCC[N+](C)(C)Cc1ccccc1.[Cl-],cationic,3.65715932846069,0.163879655438651,42.2,0,1.50742828845978,0.476910078078275,1.28914856910706,0.391068381141674,32.402759552002,1.21772071840853,4.53476905822754,0.329373353535554
CCCCCCCCCCCCCCCCc1cc[nH+]cc1.[Br-],cationic,3.193820026,0,37.9265060424805,1.37591834036541,2.64505696296692,0.573117367022676,0.634085834026337,0.211923150722132,33.5419311523438,1.45474496461658,3.4900107383728,0.329240409970158
CCCCCCCCCCCCCCCCc1cc[nH+]cc1.[Cl-],cationic,3.045757491,0,39.5379524230957,0.965364061129336,2.2657322883606,0.342497896035618,0.745340466499329,0.184361313896224,31.7405452728272,0.574451588253968,3.48859643936157,0.289136984000509
CCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[Cl-],cationic,6.300162274,0,35.9,0,2.18,0,0.76,0,36.1,0,6.946971864,0
CCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[Cl-],cationic,5.279840697,0,47.8,0,1.06,0,1.57,0,24.2,0,5.62685749,0
CCCCCCCCCCCCCCCCCC(=O)OC[C@H]1OC(OCCC[N+](C)(C)C)[C@H](O)[C@@H](O)[C@@H]1O.[I-],cationic,3.82390874094432,0,39.7,0,2.74800443649292,0.588557092170689,0.714189887046814,0.223077877125362,37.5878829956055,2.12316806407103,5.38027334213257,0.328474798061994
CCCCCCCCCCCCCCCCCC(=O)Oc1cccc2ccc[n+](CCCCCCCCCC)c12.[Br-],cationic,1.823908741,0,47,0,0.873,0,1.9,0,23,0,2.22184875,0
CCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],cationic,3.455931956,0,35,0,3.19,0,0.52,0,37,0,3.82,0
CCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],cationic,3.468521083,0,37.2,0,2.44608163833618,0.463499837340898,0.715123057365418,0.167394283413417,34.77,0,4.10954189300537,0.357099325507647
CCCCCCCCCCCCCCCCCC[N+](C)(C)CC(O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCCCCCCCCCC.[Cl-],cationic,3.35457773065091,0,41.02,0,2.64,0,0.63,0,34.3338737487793,2.23855520718342,6.23578834533691,0.306551854397335
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cccc(OC)c1.[Cl-],cationic,4.442492798,0,42.5,0,1.25,0,1.33,0,29.5,0,5.34,0
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],cationic,4.27572413,0,40.3,0,1.23,0,1.35,0,31.7,0,5.14,0
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1CO.[Cl-],cationic,2.040958608,0,43.2,0,1.33,0,1.25,0,28.8,0,5.04,0
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCN(CCC(=O)NCCN(CCC(=O)OC)CCC(=O)OC)CCC(=O)NCCN(CCC(=O)OC)CCC(=O)OC.[Br-],cationic,4.35078620910645,0.240984932811026,41.2,0,1.98753988742828,0.589418299602955,1.14794898033142,0.464022602053807,36.1146926879883,3.03546119035051,5.98631191253662,0.580163307799931
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCN(CCC(=O)OC)CCC(=O)OC.[Br-],cationic,3.74531698226929,0.229213224610065,38.2,0,2.06237292289734,0.411795509777756,0.969935059547424,0.19387673206754,36.7315864562988,1.77662396735743,4.74078416824341,0.438654846722462
CCCCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],cationic,3.619788758,0,39.2625045776367,1.38328915533733,2.22819352149963,0.29793141560777,0.739000022411346,0.130736738528093,32.2247886657715,1.1567021353357,3.87261343002319,0.232249112049714
CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],cationic,3.39569997787476,0.286312616478135,40.5,0,2.43321561813355,0.342094562319516,0.655552923679352,0.107758571269264,34.2160491943359,1.3894579123886,3.54012489318848,0.390235433482175
CCCCCCCCCCCCCCCCCC[n+]1ccn(CCOC(=O)NCCCC)c1.[Br-],cationic,3.81162118911743,0.330331869179207,41.5,0,2.29514956474304,0.395002723027781,0.750519275665283,0.263871983757314,33.7315521240234,2.44137975419854,3.70392680168152,0.319390745252001
CCCCCCCCCCCCCCCCCCc1cc[nH+]cc1.[Cl-],cationic,3.619788758,0,39.6281852722168,1.37973090872139,2.06201362609863,0.340684478014931,0.924161434173584,0.230894235460042,31.9419364929199,1.00387422772743,3.95857501029968,0.289777949063095
CCCCCCCCCCCCCCCCCCN=Cc1ccc([N+](C)(CC)CC)cc1.[I-],cationic,2.899629455,0,36.8,0,6.31,0,0.26,0,35,0,3.110599743,0
CCCCCCCCCCCCCCCCCCOC(=O)[N+](CC)(CC)CC.[I-],cationic,2.288192771,0,35,0,1.51,0,1.1,0,36.78,0,2.39,0
CCCCCCCCCCCCCCCCCCOC(=O)C[n+]1c(N=Cc2ccc(OC)cc2)sc2ccccc21.[Br-],cationic,1.387216143,0,39.1,0,0.878480315208435,0.415876036186472,3.02396297454834,0.942951956335477,32.9,0,3.18348717689514,0.369120544869586
CCCCCCCCCCCCCCCCCCOC(=O)C[n+]1c(N=Cc2ccccc2)sc2ccccc21.[Br-],cationic,0.991399828,0,36.7,0,0.949975788593292,0.322137995446558,2.68498849868774,1.00033638011898,35.3,0,3.13329148292542,0.377167158905687
CCCCCCCCCCCCCCCCCCOC(=O)C[n+]1cccc2ccc(CN3CCCCC3)c(O)c21.[Br-],cationic,3.602059991,0,39,0,5.64,0,2.94,0,33,0,5.94,0
CCCCCCCCCCCCCCCCCCOC(=O)C[n+]1cccc2ccc(CN3CCOCC3)c(O)c21.[Br-],cationic,3.795880017,0,47.5,0,2.96,0,5.91,0,24.5,0,3.12,0
CCCCCCCCCCCCCCCCCCOC(=O)C[n+]1oc(C)cc1N=Cc1ccccc1.[Br-],cationic,2.37114763259888,0.8715309610056,36.5,0,1.49393939971924,0.590925418121997,1.86809158325195,0.658848293113561,31.2672061920166,1.52278206927343,3.40578460693359,0.602923048148881
CCCCCCCCCCCCCCCCN=Cc1ccc([N+](C)(CC)CC)cc1.[I-],cationic,3.13667714,0,33,0,6.14,0,0.27,0,44,0,3.407691496,0
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.[Br-],cationic,3.00833892822266,0.334398623102113,38,0,2.41943788528442,0.228082806144166,0.661789834499359,0.0760455714042869,33.4504318237305,1.27042154304689,3.17487740516663,0.36871082336025
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],cationic,2.95832800865173,0.258995232453833,37,0,2.36706495285034,0.235269698519473,0.653990626335144,0.0891012240011601,32.6296997070313,1.13988079409926,3.16194748878479,0.32524115693149
CCCCCCCCCCCCCCCCNC(=O)C[N+](C)(C)CCNC(=O)COc1ccccc1.[Cl-],cationic,4.336299075,0,39.8,0,1.88,0,0.88,0,32.2,0,4.9,0
CCCCCCCCCCCCCCCCOC(=O)[N+](CC)(CC)CC.[I-],cationic,2.259637311,0,33,0,1.42,0,1.17,0,38.78,0,2.36,0
CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)CCCN=Cc1ccccc1O.[Cl-],cationic,3.59362983703613,0.282988485642236,31.6,0,1.64605259895325,0.331137218886396,1.19095575809479,0.222081211183449,34.3150138854981,2.37256829904707,4.51299142837524,0.385096222033001
CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)CCOCCO.[Cl-],cationic,3.164943898,0,27.7,0,1.1,0,1.51,0,44.3,0,5.06,0
